0.86497,0.43248,-7.1039e-15,-0.43248,0.5406,0.21624,1.2923,-0.10812,-0.21624,-0.32436,-9.3369e-15,0.21624,-1.0761,-0.32436,0.43248,0.5406,-1.0761,-0.21624,-2.7351e-15,0.21624,1.2923,-0.32436,0.43248,0.5406,1.2923,-0.21624,-1.0761,-1.1689e-14,-0.10812,-0.15538,-0.32436,-0.27711,-8.8801e-15,-0.10812,-0.27711,-0.32436,-0.15538,0.43248,-0.10812,-0.21624,1.2923,-1.0761,1.2255e-15,-0.10812,-0.15538,-0.32436,-0.27711,0.43248,-0.10812,-0.21624,-1.0761,1.2923,0.43248,-0.10812,-0.21624,1.2923,-1.0761,0.86497,-0.10812,0.21624,0.5406,0.5406,0.21624,0.5406,0.21624
0.66822,0.33411,-1.743e-14,-0.33411,0.41764,0.16705,-1.1042,-0.083527,-0.16705,-0.25058,-4.993e-16,0.16705,1.2713,-0.25058,0.33411,0.41764,1.2713,-0.16705,2.188e-15,0.16705,-1.1042,-0.25058,0.33411,0.41764,-1.1042,-0.16705,1.2713,-2.6221e-14,-0.083527,-0.16705,-0.25058,-0.16705,1.2965e-14,-0.083527,-0.16705,-0.25058,-0.16705,0.33411,-0.083527,-0.16705,1.2713,-1.1042,6.6365e-15,-0.083527,-0.16705,-0.25058,-0.16705,0.33411,-0.083527,-0.16705,-1.1042,1.2713,0.33411,-0.083527,-0.16705,1.2713,-1.1042,0.66822,-0.083527,0.16705,0.41764,0.41764,0.16705,0.41764,0.16705
-0.29914,-0.10504,1.6085,0.14957,-0.17776,-0.48306,0.43291,0.037393,0.059578,-1.0315,-1.5949,0.33002,-0.49032,1.2462,5.0488,0.88803,1.2107,-1.7004,-0.013663,-0.071318,0.74313,0.12189,-5.3924,-1.2712,-1.2882,1.8652,-0.83251,0.013663,0.04325,-0.725,0.10246,0.85437,1.5949,0.72105,-1.5046,-1.0218,-0.70479,5.0933,0.72691,-1.7156,0.75773,1.2134,-1.6085,-0.65212,1.6542,1.2559,0.87457,-5.3479,-0.64626,1.85,-0.81792,-1.2854,-0.19411,0.031536,0.089994,0.41553,-0.5077,-0.29914,0.037393,-0.078254,0.89724,-1.262,-0.47959,-0.19617,0.33348
0.92684,-5.5648,-0.91292,-0.46342,-0.66734,0.46342,-1.0569,-0.11586,1.8269,0.30153,-0.93658,0.46943,-1.0638,0.31836,3.5161,1.2106,0.31342,-1.2742,1.8495,-0.23772,1.1096,-1.6626,3.439,1.1946,0.29496,-1.2478,1.0979,-1.8495,-0.90865,1.1302,0.96746,1.1419,0.93658,0.28562,-0.24338,-1.0135,-1.6053,-2.5121,-0.50718,0.78443,-0.8662,-0.06325,0.91292,0.27547,-0.22004,-0.99667,-1.5937,-2.5893,-0.51733,0.81077,-0.87784,-0.081711,6.4917,0.67694,-2.2903,1.2955,1.2887,0.92684,-0.11586,0.70114,-0.036056,-0.052007,-0.0060066,1.8259,0
-0.55233,0.35772,2.0505,0.27616,-0.42924,-1.0838,0.20726,0.069041,-0.066451,0.25722,-1.6208,0.60944,-0.093609,0.16752,2.115,-0.66219,0.50738,-0.63347,-0.42967,0.060082,0.30413,0.19663,-3.3012,0.055807,-0.71851,1.1142,-0.62089,-0.42967,0.13966,0.56809,0.19663,-0.40591,-1.6208,0.33544,0.25207,0.16752,-0.40591,-3.3012,-0.26798,1.1142,-0.62089,-0.71851,2.0505,-0.26798,0.25207,0.25722,0.56809,2.115,0.33544,-0.63347,0.30413,0.50738,0.35772,0.13966,-0.066451,-0.093609,0.20726,-0.55233,0.069041,0.060082,0.055807,-0.66219,0.60944,-0.42924,-1.0838
-1.2687,-3.7614,-0.68772,0.63435,-0.3784,5.5348e-14,-0.74901,0.15859,1.3262,0.45896,-1.4319,0.34323,-0.81,0.44078,1.4781,-1.073,0.14584,-0.36446,2.1197,-1.2947,0.37591,0.52754,0.38022,-0.92743,-0.10266,-0.010195,0.1884,2.1197,-0.1898,0.69706,0.52754,0.49962,-1.4319,0.39394,-0.24517,0.44078,0.49962,0.38022,0.27162,-0.010195,0.1884,-0.10266,-0.68772,0.27162,-0.24517,0.45896,0.69706,1.4781,0.39394,-0.36446,0.37591,0.14584,-3.7614,-0.1898,1.3262,-0.81,-0.74901,-1.2687,0.15859,-1.2947,-0.92743,-1.073,0.34323,-0.3784,3.2104e-14
0.63896,2.9348,-0.71276,-0.31948,0.68555,0.28383,-0.41778,-0.07987,-0.69965,-0.23607,-1.1142,0.35371,-0.20269,-0.23408,-1.2755,0.22481,0.99819,0.16953,1.8269,-0.15832,-0.36263,-0.24868,-0.70086,0.2877,1.02,0.050898,-0.55589,1.8269,1.5883,-0.28406,-0.24868,-0.23927,-1.1142,-1.0972,0.044113,-0.23408,-0.23927,-0.70086,-0.73067,0.050898,-0.55589,1.02,-0.71276,-0.73067,0.044113,-0.23607,-0.28406,-1.2755,-1.0972,0.16953,-0.36263,0.99819,2.9348,1.5883,-0.69965,-0.20269,-0.41778,0.63896,-0.07987,-0.15832,0.2877,0.22481,0.35371,0.68555,0.28383
1.1825,0.25947,1.6981,-0.59125,0.70275,1.0057e-13,-0.65046,-0.14781,-0.22713,-0.45186,-1.4663,0.5509,1.0451,-0.43616,-1.5078,0.50936,-0.056108,0.1377,-0.23176,0.33597,0.97793,-0.44229,3.0221,1.0051,0.11597,-0.79744,-0.54552,-0.23176,-0.35942,-0.45924,-0.44229,-0.10615,-1.4663,-1.4866,-0.32148,-0.43616,-0.10615,3.0221,1.4026,-0.79744,-0.54552,0.11597,1.6981,1.4026,-0.32148,-0.45186,-0.45924,-1.5078,-1.4866,0.1377,0.97793,-0.056108,0.25947,-0.35942,-0.22713,1.0451,-0.65046,1.1825,-0.14781,0.33597,1.0051,0.50936,0.5509,0.70275,5.7475e-14
-1.4378,-2.4342,1.1641,0.71889,-0.6786,-0.71889,0.21843,0.17972,0.56844,0.92148,1.0085,-0.67087,0.29947,0.8704,0.077361,-1.0008,-1.2526,0.26243,-2.1726,0.31142,0.48587,-0.17437,0.20015,-1.0165,-1.2435,0.24747,0.41395,2.1726,-0.88197,1.4125,1.2527,1.3634,-1.0085,0.67257,0.40853,0.20794,-0.64447,-1.6379,-0.38912,0.47142,-0.7734,0.88403,-1.1641,0.74857,0.31036,0.15686,-0.69356,-1.5151,-0.31312,0.45646,-0.84532,0.89315,0.99641,1.2414,0.15045,-0.65892,-0.57788,-1.4378,0.17972,-1.0303,-0.78073,-0.79648,-0.048025,-1.1186,0
-0.79156,-0.32489,1.8366,0.39578,-0.50382,-0.76502,-1.0974,0.098945,0.18925,0.90003,-1.9264,0.39696,0.86324,-0.33586,-1.9167,-0.29964,-0.16504,0.3832,0.089795,-0.22562,0.74509,0.32633,1.0543,-0.68072,0.055461,0.021215,-0.99503,-0.089795,0.14283,0.74917,0.26734,-0.4384,1.9264,-0.84245,1.3855,0.92953,0.83418,-1.8458,-0.79857,0.37456,0.79714,-0.25335,-1.8366,0.99646,-0.98968,-0.30637,-0.35339,1.1252,1.0403,0.012577,-0.94298,-0.032847,-0.46667,0.055065,0.20653,-1.0611,0.8995,-0.79156,0.098945,-0.17016,-0.30873,-0.68981,-0.79274,-0.48563,0.36924
12.561,1.5395,1.7627,-7.5189,4.193,1.3977,0.093934,0.04487,-2.1558,-2.1554,1.7627,1.3977,0.093934,-2.1554,1.5395,4.193,0.093934,-2.1558,1.7627,1.3977,0.093934,-2.1554,1.5395,4.193,0.093934,-2.1558,0.093934,1.7627,2.066,-0.79815,-2.1554,-0.79815,1.7627,2.066,-0.79815,-2.1554,-0.79815,1.5395,2.066,-2.1558,0.093934,0.093934,1.7627,2.066,-0.79815,-2.1554,-0.79815,1.5395,2.066,-2.1558,0.093934,0.093934,1.5395,2.066,-2.1558,0.093934,0.093934,12.561,0.04487,1.3977,4.193,4.193,1.3977,4.193,1.3977
-15.938,-3.2862,-2.0594,3.2986,-6.5897,-1.845,-0.22952,0.049118,2.0256,0.61631,-2.0594,-1.845,-0.22952,0.61631,-3.2862,-6.5897,-0.22952,2.0256,-2.0594,-1.845,-0.22952,0.61631,-3.2862,-6.5897,-0.22952,2.0256,-0.22952,2.0594,-1.1359,1.6493,4.3316,1.6493,2.0594,-1.1359,1.6493,4.3316,1.6493,-3.311,2.7852,1.273,-1.4198,-1.4198,2.0594,-1.1359,1.6493,4.3316,1.6493,-3.311,2.7852,1.273,-1.4198,-1.4198,-3.311,2.7852,1.273,-1.4198,-1.4198,2.744,1.6002,-1.4536,-1.6568,-1.6568,-1.4536,-1.6568,-1.4536
5.0122,-11.935,-1.1467,-2.5061,-6.6144,2.5061,-1.2064,-0.62653,3.0438,-1.437,0.12949,1.1116,-0.3296,-1.9296,0.66768,1.8918,-0.29436,-0.70604,1.0172,0.14151,1.1924,-2.2722,18.786,14.121,1.8936,-6.0969,2.5036,-1.0172,4.239,-2.1922,-1.487,-1.6383,-0.12949,-0.0071189,-1.8069,-1.8296,-0.8678,-13.774,4.8584,3.5908,-1.2505,-0.64059,1.1467,-6.1115,-0.6992,-2.3221,-0.31394,4.3446,-1.2459,-1.8001,0.060703,1.5474,16.947,-5.4921,-5.5499,1.5827,2.4595,5.0122,-0.62653,2.3646,-7.8553,4.3735,1.3946,12.88,-5.1175e-12
-19.072,0.92468,-0.5125,9.5358,-4.8595,-4.2078,-1.9791,2.3839,1.6555,7.3496,1.2493,-6.1331,-0.76857,6.6697,-27.272,-23.891,-4.0197,10.045,-0.73678,-3.9627,-4.1738,7.4362,-2.2596,-7.0087,-0.99901,2.6029,-2.3636,0.73678,-1.1404,4.8652,6.8675,5.6299,-1.2493,8.3598,4.0033,7.634,3.9059,-16.812,4.8355,6.9329,-2.4043,-3.7689,0.5125,-0.06756,5.5325,6.954,4.6706,8.2009,-3.5919,-0.50951,-0.59412,-0.74822,-19.996,5.9083,7.8803,-3.9993,-2.7888,-19.072,2.3839,-5.573,-16.831,0.05161,-3.4027,-18.98,-5.3279
37.864,25.786,-1.1981,-18.932,28.705,10.692,5.0744,-4.733,-11.595,-15.476,2.163,7.2521,5.173,-11.892,3.5673,12.367,3.8538,-4.6934,-0.96496,10.454,3.8606,-15.228,27.442,29.922,5.264,-12.109,5.1722,-0.96496,-6.7518,-11.491,-15.228,-8.3441,2.163,-0.20766,-8.5624,-11.892,-8.3441,27.442,-7.2395,-12.109,5.1722,5.264,-1.1981,-7.2395,-8.5624,-15.476,-11.491,3.5673,-0.20766,-4.6934,3.8606,3.8538,25.786,-6.7518,-11.595,5.173,5.0744,37.864,-4.733,10.454,29.922,12.367,7.2521,28.705,10.692
-7.3935,-17.481,-1.8059,3.6968,-14.756,-1.1235e-11,-1.7344,0.92419,6.13,0.84685,-0.13458,-1.7106,-1.6854,2.6291,-2.7408,-3.9181,-0.92469,1.5514,1.9405,-3.8345,-0.81472,4.8418,9.1314,4.8115,-0.22344,-2.1363,-0.16253,1.9405,4.984,1.9744,4.8418,3.5394,-0.13458,0.64263,0.031345,2.6291,3.5394,9.1314,-2.8541,-2.1363,-0.16253,-0.22344,-1.8059,-2.8541,0.031345,0.84685,1.9744,-2.7408,0.64263,1.5514,-0.81472,-0.92469,-17.481,4.984,6.13,-1.6854,-1.7344,-7.3935,0.92419,-3.8345,4.8115,-3.9181,-1.7106,-14.756,-1.1383e-11
20.157,19.261,0.04235,-10.078,16.721,5.0334,4.1816,-2.5196,-7.8937,-7.4452,-1.3286,5.2198,5.8154,-11.121,0.59367,8.3394,0.70022,-2.0906,1.2862,4.8643,-0.78213,-4.1097,10.381,12.734,4.1593,-5.1332,1.0432,1.2862,-8.1605,-2.8984,-4.1097,-5.1074,-1.3286,3.3071,-7.1117,-11.121,-5.1074,10.381,-2.7053,-5.1332,1.0432,4.1593,0.04235,-2.7053,-7.1117,-7.4452,-2.8984,0.59367,3.3071,-2.0906,-0.78213,0.70022,19.261,-8.1605,-7.8937,5.8154,4.1816,20.157,-2.5196,4.8643,12.734,8.3394,5.2198,16.721,5.0334
-0.82105,5.24,-1.5096,0.41053,2.0239,-1.8833e-13,2.7503,0.10263,-1.5513,-3.7403,0.71814,-0.30291,0.095362,2.2336,4.7163,1.7888,2.6526,-1.3885,0.79149,-0.31288,-0.08972,2.4303,-11.188,-5.3521,-2.9685,3.5557,-3.0559,0.79149,-3.3686,-0.95193,2.4303,2.6378,0.71814,-3.0469,-1.0701,2.2336,2.6378,-11.188,6.7235,3.5557,-3.0559,-2.9685,-1.5096,6.7235,-1.0701,-3.7403,-0.95193,4.7163,-3.0469,-1.3885,-0.08972,2.6526,5.24,-3.3686,-1.5513,0.095362,2.7503,-0.82105,0.10263,-0.31288,-5.3521,1.7888,-0.30291,2.0239,0
-4.613,9.343,2.2624,9.6803,4.1826,-3.9832,0.52053,2.0855,-1.2185,7.0729,2.2624,-3.9832,0.52053,7.0729,9.343,4.1826,0.52053,-1.2185,2.2624,-3.9832,0.52053,7.0729,9.343,4.1826,0.52053,-1.2185,0.52053,2.2624,-4.4444,6.4978,7.0729,6.4978,2.2624,-4.4444,6.4978,7.0729,6.4978,9.343,-4.4444,-1.2185,0.52053,0.52053,2.2624,-4.4444,6.4978,7.0729,6.4978,9.343,-4.4444,-1.2185,0.52053,0.52053,9.343,-4.4444,-1.2185,0.52053,0.52053,-4.613,2.0855,-3.9832,4.1826,4.1826,-3.9832,4.1826,-3.9832
-7.8302,-0.62689,-1.269,3.9151,-4.4837,-2.4378,1.1255,0.97877,0.91076,1.7197,0.34569,-1.8267,-0.066143,3.2677,-2.684,-4.7403,0.39495,1.5656,0.92331,-1.6081,-1.223,3.8215,-8.4344,-5.4576,-2.8388,3.3963,-3.2651,-0.92331,-2.2949,2.9907,2.0511,2.2298,-0.34569,-0.24689,2.7185,2.6049,1.6853,0.60421,-3.5205,0.51884,1.3076,0.88129,1.269,5.4781,1.1966,4.1529,0.9244,-5.1462,2.2044,2.3495,-0.73458,-2.3525,-7.2033,4.2524,3.0043,-1.8914,-3.083,-7.8302,0.97877,-2.307,-4.3302,-5.0474,-2.0884,-5.304,-1.4773
0.50488,3.5724,0.33349,-0.25244,0.72967,0.25244,0.99603,-0.06311,-1.1831,0.1304,-1.2657,-0.35284,2.1763,-1.4028,-4.2552,-0.24671,-1.7838,1.3088,0.93224,0.47906,-2.2257,0.70444,1.4401,0.46369,1.419,-0.50431,-0.2031,-0.93224,-3.3684,0.15595,-1.0831,0.9096,1.2657,4.4246,-0.87987,1.0242,-1.162,-0.93523,1.1193,0.25187,0.32932,-1.2928,-0.33349,-1.2455,0.62743,-0.50906,-0.40839,4.7601,-4.5508,-1.5612,2.3519,1.91,-3.0676,3.2422,0.93069,-2.05,-0.86981,0.50488,-0.06311,-0.22662,0.16741,0.87781,0.60528,-0.098568,0
-12.993,-20.293,-1.9074,2.8978,-16.25,-0.86828,-3.5413,0.17339,7.1044,2.2102,-1.9074,-0.86828,-3.5413,2.2102,-20.293,-16.25,-3.5413,7.1044,-1.9074,-0.86828,-3.5413,2.2102,-20.293,-16.25,-3.5413,7.1044,-3.5413,1.9074,7.955,1.4489,2.1364,1.4489,1.9074,7.955,1.4489,2.1364,1.4489,14.497,-6.5061,-4.2067,2.0924,2.0924,1.9074,7.955,1.4489,2.1364,1.4489,14.497,-6.5061,-4.2067,2.0924,2.0924,14.497,-6.5061,-4.2067,2.0924,2.0924,1.4022,1.2755,-2.0295,9.006,9.006,-2.0295,9.006,-2.0295
193.56,106.24,-2.5407,-156.09,121.9,51.932,29.544,-25.786,-61.024,-102.85,-2.5407,51.932,29.544,-102.85,106.24,121.9,29.544,-61.024,-2.5407,51.932,29.544,-102.85,106.24,121.9,29.544,-61.024,29.544,-2.5407,-27.89,-61.23,-102.85,-61.23,-2.5407,-27.89,-61.23,-102.85,-61.23,106.24,-27.89,-61.024,29.544,29.544,-2.5407,-27.89,-61.23,-102.85,-61.23,106.24,-27.89,-61.024,29.544,29.544,106.24,-27.89,-61.024,29.544,29.544,193.56,-25.786,51.932,121.9,121.9,51.932,121.9,51.932
-170.63,-80.7,-2.2739,72.477,-107.47,-40.099,-17.679,22.984,38.731,51.236,-2.2739,-40.099,-17.679,51.236,-80.7,-107.47,-17.679,38.731,-2.2739,-40.099,-17.679,51.236,-80.7,-107.47,-17.679,38.731,-17.679,2.2739,19.659,36.238,57.479,36.238,2.2739,19.659,36.238,57.479,36.238,-64.253,16.579,33.746,-18.56,-18.56,2.2739,19.659,36.238,57.479,36.238,-64.253,16.579,33.746,-18.56,-18.56,-64.253,16.579,33.746,-18.56,-18.56,-119.27,13.255,-32.378,-73.72,-73.72,-32.378,-73.72,-32.378
2.6042e+08,1.3021e+08,4.8722e-07,-1.3021e+08,1.6276e+08,6.5105e+07,3.2553e+07,-3.2553e+07,-6.5105e+07,-9.7658e+07,7.7863e-07,6.5105e+07,3.2553e+07,-9.7658e+07,1.3021e+08,1.6276e+08,3.2553e+07,-6.5105e+07,1.0177e-06,6.5105e+07,3.2553e+07,-9.7658e+07,1.3021e+08,1.6276e+08,3.2553e+07,-6.5105e+07,3.2553e+07,1.8691e-06,-3.2553e+07,-6.5105e+07,-9.7658e+07,-6.5105e+07,2.2564e-06,-3.2553e+07,-6.5105e+07,-9.7658e+07,-6.5105e+07,1.3021e+08,-3.2553e+07,-6.5105e+07,3.2553e+07,3.2553e+07,2.0484e-06,-3.2553e+07,-6.5105e+07,-9.7658e+07,-6.5105e+07,1.3021e+08,-3.2553e+07,-6.5105e+07,3.2553e+07,3.2553e+07,1.3021e+08,-3.2553e+07,-6.5105e+07,3.2553e+07,3.2553e+07,2.6042e+08,-3.2553e+07,6.5105e+07,1.6276e+08,1.6276e+08,6.5105e+07,1.6276e+08,6.5105e+07
