 
 i  |     re(lambda)     im(lambda) |     s(eig) |   ||V'*x|| |   ||U'*y|| |  criterion | reg. fin.
---------------------------------------------------------------------------------------------------
  1 |   2.039312e-12   0.000000e+00 |   3.45e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
  2 |   2.000000e+00   0.000000e+00 |   3.60e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
  3 |   2.000000e+00   0.000000e+00 |   3.69e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
  4 |   2.000000e+00   0.000000e+00 |   2.96e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
  5 |   6.010064e+00   0.000000e+00 |   3.95e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
  6 |   6.010064e+00   0.000000e+00 |   3.95e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
  7 |   6.019126e+00   0.000000e+00 |   2.87e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
  8 |   6.028814e+00   0.000000e+00 |   3.12e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
  9 |   6.028814e+00   0.000000e+00 |   3.12e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 10 |   1.205260e+01   0.000000e+00 |   4.15e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 11 |   1.205410e+01   0.000000e+00 |   3.87e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 12 |   1.211166e+01   0.000000e+00 |   3.30e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 13 |   1.211166e+01   0.000000e+00 |   3.30e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 14 |   1.211666e+01   0.000000e+00 |   3.04e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 15 |   1.211666e+01   0.000000e+00 |   3.04e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 16 |   1.213792e+01   0.000000e+00 |   2.82e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 17 |   2.016530e+01   0.000000e+00 |   4.05e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 18 |   2.016530e+01   0.000000e+00 |   4.05e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 19 |   2.029107e+01   0.000000e+00 |   3.77e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 20 |   2.030879e+01   0.000000e+00 |   3.45e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 21 |   2.033490e+01   0.000000e+00 |   3.13e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 22 |   2.033490e+01   0.000000e+00 |   3.13e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 23 |   2.041279e+01   0.000000e+00 |   2.73e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 24 |   2.042364e+01   0.000000e+00 |   2.93e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 25 |   2.042364e+01   0.000000e+00 |   2.93e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 26 |   3.038982e+01   0.000000e+00 |   4.06e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 27 |   3.038982e+01   0.000000e+00 |   4.06e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 28 |   3.064020e+01   0.000000e+00 |   3.71e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 29 |   3.064020e+01   0.000000e+00 |   3.71e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 30 |   3.073214e+01   0.000000e+00 |   3.12e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 31 |   3.073708e+01   0.000000e+00 |   3.49e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 32 |   3.094790e+01   0.000000e+00 |   3.04e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 33 |   3.094790e+01   0.000000e+00 |   3.04e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 34 |   3.098735e+01   0.000000e+00 |   2.81e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 35 |   3.098735e+01   0.000000e+00 |   2.81e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 36 |   3.105043e+01   0.000000e+00 |   2.82e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 37 |   4.274631e+01   0.000000e+00 |   3.84e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 38 |   4.283015e+01   0.000000e+00 |   4.35e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 39 |   4.320337e+01   0.000000e+00 |   3.77e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 40 |   4.320337e+01   0.000000e+00 |   3.77e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 41 |   4.336940e+01   0.000000e+00 |   3.35e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 42 |   4.336940e+01   0.000000e+00 |   3.35e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 43 |   4.374628e+01   0.000000e+00 |   3.08e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 44 |   4.381324e+01   0.000000e+00 |   3.16e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 45 |   4.391014e+01   0.000000e+00 |   2.88e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 46 |   4.391014e+01   0.000000e+00 |   2.88e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 47 |   4.407696e+01   0.000000e+00 |   2.70e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 48 |   4.412448e+01   0.000000e+00 |   2.86e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 49 |   4.412448e+01   0.000000e+00 |   2.86e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 50 |   5.742733e+01   0.000000e+00 |   4.08e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 51 |   5.742733e+01   0.000000e+00 |   4.08e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 52 |   5.805528e+01   0.000000e+00 |   3.77e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 53 |   5.807968e+01   0.000000e+00 |   3.76e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 54 |   5.833339e+01   0.000000e+00 |   3.45e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 55 |   5.833339e+01   0.000000e+00 |   3.45e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 56 |   5.900552e+01   0.000000e+00 |   3.25e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 57 |   5.900552e+01   0.000000e+00 |   3.25e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 58 |   5.923216e+01   0.000000e+00 |   2.73e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 59 |   5.929999e+01   0.000000e+00 |   2.97e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 60 |   5.971158e+01   0.000000e+00 |   2.89e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 61 |   5.971158e+01   0.000000e+00 |   2.89e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 62 |   5.975258e+01   0.000000e+00 |   2.68e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 63 |   5.975258e+01   0.000000e+00 |   2.68e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 64 |   5.995587e+01   0.000000e+00 |   2.77e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 65 |   7.438508e+01   0.000000e+00 |   4.10e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 66 |   7.438508e+01   0.000000e+00 |   4.10e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 67 |   7.533152e+01   0.000000e+00 |   3.76e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 68 |   7.533152e+01   0.000000e+00 |   3.76e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 69 |   7.560337e+01   0.000000e+00 |   3.26e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 70 |   7.585140e+01   0.000000e+00 |   3.63e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 71 |   7.668932e+01   0.000000e+00 |   3.34e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 72 |   7.668932e+01   0.000000e+00 |   3.34e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 73 |   7.719747e+01   0.000000e+00 |   2.87e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 74 |   7.719747e+01   0.000000e+00 |   2.87e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 75 |   7.781020e+01   0.000000e+00 |   2.89e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 76 |   7.800865e+01   0.000000e+00 |   2.97e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 77 |   7.812992e+01   0.000000e+00 |   2.61e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 78 |   7.812992e+01   0.000000e+00 |   2.61e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 79 |   7.850680e+01   0.000000e+00 |   2.53e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 80 |   7.853697e+01   0.000000e+00 |   2.77e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 81 |   7.853697e+01   0.000000e+00 |   2.77e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 82 |   9.367257e+01   0.000000e+00 |   3.76e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 83 |   9.381503e+01   0.000000e+00 |   4.39e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 84 |   9.507620e+01   0.000000e+00 |   3.70e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 85 |   9.507620e+01   0.000000e+00 |   3.70e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 86 |   9.564562e+01   0.000000e+00 |   3.48e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 87 |   9.564562e+01   0.000000e+00 |   3.48e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 88 |   9.693159e+01   0.000000e+00 |   3.26e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 89 |   9.695580e+01   0.000000e+00 |   3.44e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 90 |   9.775530e+01   0.000000e+00 |   2.91e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 91 |   9.775530e+01   0.000000e+00 |   2.91e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 92 |   9.883339e+01   0.000000e+00 |   2.92e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 93 |   9.883339e+01   0.000000e+00 |   2.92e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 94 |   9.931590e+01   0.000000e+00 |   2.52e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 95 |   9.937721e+01   0.000000e+00 |   2.40e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 96 |   9.994947e+01   0.000000e+00 |   2.68e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 97 |   9.994947e+01   0.000000e+00 |   2.68e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 98 |   1.003050e+02   0.000000e+00 |   2.47e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
 99 |   1.003050e+02   0.000000e+00 |   2.47e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
100 |   1.004161e+02   0.000000e+00 |   2.66e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
101 |   1.155917e+02   0.000000e+00 |   3.96e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
102 |   1.155917e+02   0.000000e+00 |   3.96e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
103 |   1.174222e+02   0.000000e+00 |   3.74e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
104 |   1.174717e+02   0.000000e+00 |   3.58e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
105 |   1.180708e+02   0.000000e+00 |   3.36e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
106 |   1.180708e+02   0.000000e+00 |   3.36e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
107 |   1.199242e+02   0.000000e+00 |   3.30e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
108 |   1.199242e+02   0.000000e+00 |   3.30e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
109 |   1.209117e+02   0.000000e+00 |   2.43e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
110 |   1.212540e+02   0.000000e+00 |   3.14e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
111 |   1.225264e+02   0.000000e+00 |   2.91e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
112 |   1.225264e+02   0.000000e+00 |   2.91e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
113 |   1.236191e+02   0.000000e+00 |   2.51e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
114 |   1.236191e+02   0.000000e+00 |   2.51e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
115 |   1.241895e+02   0.000000e+00 |   2.70e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
116 |   1.245459e+02   0.000000e+00 |   2.50e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
117 |   1.250423e+02   0.000000e+00 |   2.33e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
118 |   1.250423e+02   0.000000e+00 |   2.33e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
119 |   1.256222e+02   0.000000e+00 |   2.55e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
120 |   1.256222e+02   0.000000e+00 |   2.55e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
121 |   1.258085e+02   0.000000e+00 |   2.30e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
122 |   1.400193e+02   0.000000e+00 |   3.72e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
123 |   1.400193e+02   0.000000e+00 |   3.72e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
124 |   1.425583e+02   0.000000e+00 |   3.62e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
125 |   1.425583e+02   0.000000e+00 |   3.62e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
126 |   1.430403e+02   0.000000e+00 |   3.08e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
127 |   1.436854e+02   0.000000e+00 |   3.26e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
128 |   1.455327e+02   0.000000e+00 |   3.21e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
129 |   1.455327e+02   0.000000e+00 |   3.21e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
130 |   1.471895e+02   0.000000e+00 |   2.77e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
131 |   1.471895e+02   0.000000e+00 |   2.77e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
132 |   1.490514e+02   0.000000e+00 |   2.93e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
133 |   1.495389e+02   0.000000e+00 |   2.83e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
134 |   1.506474e+02   0.000000e+00 |   2.49e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
135 |   1.506474e+02   0.000000e+00 |   2.49e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
136 |   1.521163e+02   0.000000e+00 |   2.58e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
137 |   1.521163e+02   0.000000e+00 |   2.58e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
138 |   1.532427e+02   0.000000e+00 |   2.37e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
139 |   1.532432e+02   0.000000e+00 |   1.97e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
140 |   1.536217e+02   0.000000e+00 |   2.45e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
141 |   1.536217e+02   0.000000e+00 |   2.45e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
142 |   1.546140e+02   0.000000e+00 |   2.49e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
143 |   1.550786e+02   0.000000e+00 |   2.17e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
144 |   1.550786e+02   0.000000e+00 |   2.17e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
145 |   1.664063e+02   0.000000e+00 |   2.94e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
146 |   1.678794e+02   0.000000e+00 |   4.19e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
147 |   1.704166e+02   0.000000e+00 |   3.23e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
148 |   1.704166e+02   0.000000e+00 |   3.23e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
149 |   1.714628e+02   0.000000e+00 |   3.13e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
150 |   1.714628e+02   0.000000e+00 |   3.13e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
151 |   1.739967e+02   0.000000e+00 |   2.73e-01 |   0.00e+00 |   0.00e+00 |   0.00e+00 |  1    1
