 
 i  |     re(lambda)     im(lambda) |     s(eig) |   ||V'*x|| |   ||U'*y|| |  criterion | reg. fin.
---------------------------------------------------------------------------------------------------
  1 |   5.534449e+03   0.000000e+00 |   2.32e-06 |   2.63e-14 |   2.49e-14 |   2.63e-14 |  1    1
  2 |   6.788356e+03   0.000000e+00 |   1.15e-06 |   2.82e-14 |   2.68e-14 |   2.82e-14 |  1    1
  3 |   3.962398e+04   1.771386e-06 |   2.67e-09 |   2.52e-14 |   2.89e-14 |   2.89e-14 |  1    1
  4 |   3.962398e+04  -1.771386e-06 |   2.67e-09 |   2.52e-14 |   2.89e-14 |   2.89e-14 |  1    1
  5 |   3.731596e+03   0.000000e+00 |   7.01e-06 |   3.07e-14 |   2.97e-14 |   3.07e-14 |  1    1
  6 |   4.429159e+03   0.000000e+00 |   4.59e-06 |   3.07e-14 |   2.85e-14 |   3.07e-14 |  1    1
  7 |   1.036333e+04   0.000000e+00 |   1.80e-07 |   3.08e-14 |   2.91e-14 |   3.08e-14 |  1    1
  8 |   2.384961e+03   0.000000e+00 |   8.84e-06 |   2.87e-14 |   3.08e-14 |   3.08e-14 |  1    1
  9 |   3.290914e+03   0.000000e+00 |   7.50e-06 |   2.89e-14 |   3.10e-14 |   3.10e-14 |  1    1
 10 |   2.455733e+03   0.000000e+00 |   1.35e-05 |   2.92e-14 |   3.14e-14 |   3.14e-14 |  1    1
 11 |   1.810903e+04   0.000000e+00 |   3.65e-08 |   3.08e-14 |   3.15e-14 |   3.15e-14 |  1    1
 12 |   3.825774e+03   0.000000e+00 |   1.61e-06 |   2.63e-14 |   3.17e-14 |   3.17e-14 |  1    1
 13 |   5.155514e+03   0.000000e+00 |   4.40e-06 |   3.19e-14 |   3.07e-14 |   3.19e-14 |  1    1
 14 |   2.060957e+04   0.000000e+00 |   4.14e-08 |   3.01e-14 |   3.21e-14 |   3.21e-14 |  1    1
 15 |   4.836537e+03   0.000000e+00 |   3.60e-06 |   2.92e-14 |   3.23e-14 |   3.23e-14 |  1    1
 16 |   1.394867e+04   0.000000e+00 |   1.47e-07 |   3.01e-14 |   3.27e-14 |   3.27e-14 |  1    1
 17 |   1.551367e+04   0.000000e+00 |   1.36e-07 |   2.70e-14 |   3.28e-14 |   3.28e-14 |  1    1
 18 |   3.169841e+04   0.000000e+00 |   2.20e-08 |   2.83e-14 |   3.32e-14 |   3.32e-14 |  1    1
 19 |   1.737961e+03   0.000000e+00 |   3.74e-05 |   2.82e-14 |   3.37e-14 |   3.37e-14 |  1    1
 20 |   4.333028e+03   0.000000e+00 |   2.35e-06 |   2.93e-14 |   3.39e-14 |   3.39e-14 |  1    1
 21 |   2.742846e+04   0.000000e+00 |   2.00e-08 |   3.42e-14 |   3.19e-14 |   3.42e-14 |  1    1
 22 |   5.774891e+03   0.000000e+00 |   1.88e-06 |   2.98e-14 |   3.43e-14 |   3.43e-14 |  1    1
 23 |   1.394862e+04   0.000000e+00 |   1.79e-07 |   2.47e-14 |   3.43e-14 |   3.43e-14 |  1    1
 24 |   2.742847e+04   0.000000e+00 |   8.97e-09 |   3.46e-14 |   3.17e-14 |   3.46e-14 |  1    1
 25 |   2.943649e+03   0.000000e+00 |   5.28e-06 |   3.29e-14 |   3.48e-14 |   3.48e-14 |  1    1
 26 |   2.769098e+03   0.000000e+00 |   3.68e-06 |   2.44e-14 |   3.49e-14 |   3.49e-14 |  1    1
 27 |   3.085303e+03   0.000000e+00 |   6.82e-06 |   3.23e-14 |   3.50e-14 |   3.50e-14 |  1    1
 28 |   5.512724e+03   0.000000e+00 |   6.00e-07 |   3.54e-14 |   2.79e-14 |   3.54e-14 |  1    1
 29 |   2.050267e+04   0.000000e+00 |   1.09e-07 |   3.55e-14 |   3.06e-14 |   3.55e-14 |  1    1
 30 |   2.542356e+03   0.000000e+00 |   8.75e-06 |   2.75e-14 |   3.55e-14 |   3.55e-14 |  1    1
 31 |   3.534487e+03   0.000000e+00 |   3.68e-06 |   2.92e-14 |   3.57e-14 |   3.57e-14 |  1    1
 32 |   8.852996e+03   0.000000e+00 |   5.24e-07 |   3.61e-14 |   2.69e-14 |   3.61e-14 |  1    1
 33 |   1.148434e+04   0.000000e+00 |   3.61e-07 |   2.97e-14 |   3.62e-14 |   3.62e-14 |  1    1
 34 |   2.761676e+04   0.000000e+00 |   2.90e-08 |   2.99e-14 |   3.62e-14 |   3.62e-14 |  1    1
 35 |   2.962328e+03   0.000000e+00 |   2.32e-06 |   3.62e-14 |   3.29e-14 |   3.62e-14 |  1    1
 36 |   3.290914e+03   0.000000e+00 |   5.60e-06 |   3.27e-14 |   3.63e-14 |   3.63e-14 |  1    1
 37 |   4.003584e+03   0.000000e+00 |   8.17e-06 |   3.63e-14 |   3.42e-14 |   3.63e-14 |  1    1
 38 |   8.839703e+03   0.000000e+00 |   4.70e-07 |   3.23e-14 |   3.63e-14 |   3.63e-14 |  1    1
 39 |   9.331576e+03   0.000000e+00 |   4.20e-07 |   3.63e-14 |   2.45e-14 |   3.63e-14 |  1    1
 40 |   5.709400e+03   1.265770e-09 |   1.04e-06 |   3.63e-14 |   3.57e-14 |   3.63e-14 |  1    1
 41 |   5.709400e+03  -1.265770e-09 |   1.04e-06 |   3.63e-14 |   3.57e-14 |   3.63e-14 |  1    1
 42 |   3.040662e+03   0.000000e+00 |   2.69e-06 |   2.89e-14 |   3.64e-14 |   3.64e-14 |  1    1
 43 |   5.534397e+03   0.000000e+00 |   4.88e-06 |   3.14e-14 |   3.64e-14 |   3.64e-14 |  1    1
 44 |   2.199762e+03   0.000000e+00 |   1.35e-05 |   3.65e-14 |   3.08e-14 |   3.65e-14 |  1    1
 45 |   1.094357e+04   0.000000e+00 |   7.50e-07 |   3.65e-14 |   3.22e-14 |   3.65e-14 |  1    1
 46 |   4.883036e+03   0.000000e+00 |   5.76e-06 |   3.66e-14 |   3.22e-14 |   3.66e-14 |  1    1
 47 |   4.180717e+03   0.000000e+00 |   3.37e-06 |   3.66e-14 |   3.27e-14 |   3.66e-14 |  1    1
 48 |   1.045382e+04   0.000000e+00 |   1.59e-07 |   2.83e-14 |   3.67e-14 |   3.67e-14 |  1    1
 49 |   1.767034e+04   0.000000e+00 |   4.84e-08 |   2.91e-14 |   3.68e-14 |   3.68e-14 |  1    1
 50 |   8.849621e+03   0.000000e+00 |   4.64e-07 |   3.70e-14 |   3.40e-14 |   3.70e-14 |  1    1
 51 |   1.157018e+04   0.000000e+00 |   2.54e-07 |   3.71e-14 |   3.18e-14 |   3.71e-14 |  1    1
 52 |   9.320491e+03   0.000000e+00 |   1.79e-07 |   3.15e-14 |   3.72e-14 |   3.72e-14 |  1    1
 53 |   1.668003e+03   0.000000e+00 |   4.23e-06 |   3.47e-14 |   3.72e-14 |   3.72e-14 |  1    1
 54 |   4.132949e+03   0.000000e+00 |   2.98e-06 |   2.78e-14 |   3.74e-14 |   3.74e-14 |  1    1
 55 |   2.445539e+03   0.000000e+00 |   1.91e-05 |   3.74e-14 |   3.70e-14 |   3.74e-14 |  1    1
 56 |   6.393316e+03   0.000000e+00 |   1.48e-06 |   2.90e-14 |   3.75e-14 |   3.75e-14 |  1    1
 57 |   4.576170e+03   0.000000e+00 |   4.03e-06 |   3.75e-14 |   3.48e-14 |   3.75e-14 |  1    1
 58 |   5.494055e+03   0.000000e+00 |   2.27e-06 |   3.77e-14 |   3.18e-14 |   3.77e-14 |  1    1
 59 |   3.151138e+04   2.028436e-06 |   1.20e-08 |   3.02e-14 |   3.77e-14 |   3.77e-14 |  1    1
 60 |   3.151138e+04  -2.028436e-06 |   1.20e-08 |   3.02e-14 |   3.77e-14 |   3.77e-14 |  1    1
 61 |   1.205926e+04   0.000000e+00 |   2.93e-07 |   3.78e-14 |   2.73e-14 |   3.78e-14 |  1    1
 62 |   1.900965e+04   0.000000e+00 |   2.81e-08 |   3.24e-14 |   3.79e-14 |   3.79e-14 |  1    1
 63 |   2.426860e+03   0.000000e+00 |   1.76e-05 |   3.29e-14 |   3.79e-14 |   3.79e-14 |  1    1
 64 |   7.808183e+03   0.000000e+00 |   8.00e-07 |   3.79e-14 |   3.07e-14 |   3.79e-14 |  1    1
 65 |   2.761677e+04   0.000000e+00 |   2.95e-08 |   3.81e-14 |   2.61e-14 |   3.81e-14 |  1    1
 66 |   3.151138e+04   0.000000e+00 |   1.51e-08 |   3.81e-14 |   2.87e-14 |   3.81e-14 |  1    1
 67 |   2.701787e+04   2.848957e-07 |   1.89e-08 |   3.81e-14 |   3.42e-14 |   3.81e-14 |  1    1
 68 |   2.701787e+04  -2.848957e-07 |   1.89e-08 |   3.81e-14 |   3.42e-14 |   3.81e-14 |  1    1
 69 |   4.221192e+03   0.000000e+00 |   3.54e-06 |   2.97e-14 |   3.82e-14 |   3.82e-14 |  1    1
 70 |   8.875529e+03   0.000000e+00 |   8.64e-07 |   3.83e-14 |   3.34e-14 |   3.83e-14 |  1    1
 71 |   4.221587e+03   0.000000e+00 |   3.62e-06 |   3.83e-14 |   3.37e-14 |   3.83e-14 |  1    1
 72 |   1.260684e+04   0.000000e+00 |   3.07e-07 |   3.84e-14 |   3.30e-14 |   3.84e-14 |  1    1
 73 |   4.650903e+03   0.000000e+00 |   2.55e-06 |   2.55e-14 |   3.84e-14 |   3.84e-14 |  1    1
 74 |   2.701787e+04   0.000000e+00 |   3.89e-08 |   3.84e-14 |   3.36e-14 |   3.84e-14 |  1    1
 75 |   1.045393e+04   0.000000e+00 |   2.09e-07 |   3.85e-14 |   3.07e-14 |   3.85e-14 |  1    1
 76 |   1.133922e+04   0.000000e+00 |   4.42e-07 |   2.82e-14 |   3.86e-14 |   3.86e-14 |  1    1
 77 |   4.247360e+03   0.000000e+00 |   4.44e-06 |   3.88e-14 |   2.62e-14 |   3.88e-14 |  1    1
 78 |   4.331970e+03   0.000000e+00 |   1.66e-06 |   2.42e-14 |   3.88e-14 |   3.88e-14 |  1    1
 79 |   5.155514e+03   0.000000e+00 |   3.42e-06 |   3.90e-14 |   3.68e-14 |   3.90e-14 |  1    1
